   Log,     Log  ,    Log  , Remote, Op Type:,  AirCon,  AirCon,Compresr,Compresr,Compresr,Compresr,Compresr,Compresr,Compresr,    EEV,   EEV,    'C,    'C,    'C,    'C,    'C,    'C,    'C,  Thermal,  OU Fan,  OU Fan,  OU Fan,RemotFan,  IUFan,  IU Fan,4Way,ACIT Ver.,ACIT Ver.,Thm. Cut,Thm. Cut,Tc Protect,Te Protect,Td Protect,CurProtct,HeatSink,OutTemp,SuctProtc,VoltProtc,DewProt.,SleepLimt,  Defrost,TotalTime,     'C,Model,     'C,Voltage,Voltage, Current, Current,   Error,   Error,   Error,   Error
     No,    Date,   Time,Command,USB?Play,SubMode,MainMode,Op Mode,TargtStep,MaxStep,MinStep,FinalStep,FinalFreq, RealFreq, CycleM,  Pulse,  IU Air,RemotSet, IU Pipe,Discharge, OU Pipe,OU Air,   error,    Cut,TargtStep,TargtRpm,RealRpm, TargtStep,TargtStep,TargtFreq, Valve, Time,    Date,Slow Tmr,Fast Tmr,  MaxStep, MaxStep,MaxStep,MaxStep,MaxStep,MaxStep,MaxStep,MaxStep,MaxStep,MaxStep,ActiveAlg,Heating,Target  Td, Name,HeatSink,  Input , DCLink,OU Input ,Compressor, OU PFC,OUGenerl,OU Comp,     IU
251,8.6.2015,17:02:40,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,288, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,180,10,16,16,16,16,16,5,16,16,16,16,  ,1497,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
252,8.6.2015,17:02:42,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,288, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,1519,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
253,8.6.2015,17:02:44,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,297, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,1541,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
254,8.6.2015,17:02:46,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,297, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,1564,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
255,8.6.2015,17:02:48,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,306, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,1588,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
256,8.6.2015,17:02:50,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,306, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,1610,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
257,8.6.2015,17:02:52,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,306, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,1634,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
258,8.6.2015,17:02:54,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,315, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,1655,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
259,8.6.2015,17:02:56,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,315, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,1679,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
260,8.6.2015,17:02:58,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,315, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,1701,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
261,8.6.2015,17:03:00,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,324, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,1721,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
262,8.6.2015,17:03:02,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,324, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,1743,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
263,8.6.2015,17:03:04,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,333, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,1765,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
264,8.6.2015,17:03:06,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,333, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,180,10,16,16,16,16,16,5,16,16,16,16,  ,1786,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
265,8.6.2015,17:03:08,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,333, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,1808,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
266,8.6.2015,17:03:10,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,342, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,1831,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
267,8.6.2015,17:03:12,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,342, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,1853,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
268,8.6.2015,17:03:14,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,342, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,1873,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
269,8.6.2015,17:03:16,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,351, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,1895,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
270,8.6.2015,17:03:18,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,351, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,1917,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
271,8.6.2015,17:03:20,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,351, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,1939,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
272,8.6.2015,17:03:22,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,360, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,180,10,16,16,16,16,16,5,16,16,16,16,  ,1959,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
273,8.6.2015,17:03:24,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,360, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,1991,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
274,8.6.2015,17:03:26,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,369, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2012,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
275,8.6.2015,17:03:28,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,369, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2036,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
276,8.6.2015,17:03:30,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,369, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,180,10,16,16,16,16,16,5,16,16,16,16,  ,2057,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
277,8.6.2015,17:03:32,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,378, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2079,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
278,8.6.2015,17:03:34,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,378, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,180,10,16,16,16,16,16,5,16,16,16,16,  ,2100,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
279,8.6.2015,17:03:36,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,378, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2122,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
280,8.6.2015,17:03:38,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,387, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,180,10,16,16,16,16,16,5,16,16,16,16,  ,2144,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
281,8.6.2015,17:03:40,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,387, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2166,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
282,8.6.2015,17:03:42,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,396, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2190,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
283,8.6.2015,17:03:44,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,396, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2212,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
284,8.6.2015,17:03:46,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,396, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,180,10,16,16,16,16,16,5,16,16,16,16,  ,2232,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
285,8.6.2015,17:03:48,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2256,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
286,8.6.2015,17:03:50,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2278,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
287,8.6.2015,17:03:52,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2299,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
288,8.6.2015,17:03:54,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2321,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
289,8.6.2015,17:03:56,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2342,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
290,8.6.2015,17:03:58,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,180,10,16,16,16,16,16,5,16,16,16,16,  ,2363,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
291,8.6.2015,17:04:00,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2387,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
292,8.6.2015,17:04:02,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2409,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
293,8.6.2015,17:04:04,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2430,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
294,8.6.2015,17:04:06,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2452,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
295,8.6.2015,17:04:08,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2475,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
296,8.6.2015,17:04:10,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2497,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
297,8.6.2015,17:04:12,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2519,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
298,8.6.2015,17:04:14,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2541,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
299,8.6.2015,17:04:16,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,180,10,16,16,16,16,16,5,16,16,16,16,  ,2562,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
300,8.6.2015,17:04:18,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2584,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
301,8.6.2015,17:04:20,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2607,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
302,8.6.2015,17:04:22,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2627,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
303,8.6.2015,17:04:24,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2649,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
304,8.6.2015,17:04:26,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2674,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
305,8.6.2015,17:04:28,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2696,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
306,8.6.2015,17:04:30,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2716,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
307,8.6.2015,17:04:32,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,180,10,16,16,16,16,16,5,16,16,16,16,  ,2737,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
308,8.6.2015,17:04:34,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2761,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
309,8.6.2015,17:04:36,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2783,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
310,8.6.2015,17:04:38,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2806,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
311,8.6.2015,17:04:40,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2827,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
312,8.6.2015,17:04:42,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2851,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
313,8.6.2015,17:04:44,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2873,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
314,8.6.2015,17:04:46,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2895,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
315,8.6.2015,17:04:48,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2915,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
316,8.6.2015,17:04:50,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2939,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
317,8.6.2015,17:04:52,Heating,Play x10,CYCLE-,HEATING,RegularPI    ,16,5,2,5,49,0,Regular PI  ,400, 24.1, 27.0, 16.2, 78.6, 28.7, 25.0, 5.9,OFF,6,540,0,5,5,1475,HEATING,14:51:07,Jun  8 2015,179,9,16,16,16,16,16,5,16,16,16,16,  ,2963,29,SB Reference  , 45.0,230,0,12,0,0,0,0,0
